Origin_name,Origin_lon,Origin_lat,Departure_name,Departure_lon,Departure_lat
札幌トラックターミナル,141.445,43.037,札幌トラックターミナル,141.445,43.037
札幌トラックターミナル,141.445,43.037,八戸ターミナル,141.494,40.544
札幌トラックターミナル,141.445,43.037,岩手トラックターミナル,141.118,39.639
札幌トラックターミナル,141.445,43.037,盛岡ターミナル,141.116,39.639
札幌トラックターミナル,141.445,43.037,仙台トラックターミナル,140.928,38.262
札幌トラックターミナル,141.445,43.037,仙台南トラックターミナル,140.815,38.217
札幌トラックターミナル,141.445,43.037,秋田ターミナル,140.057,39.766
札幌トラックターミナル,141.445,43.037,大館ターミナル,140.533,40.272
札幌トラックターミナル,141.445,43.037,山形ターミナル,140.374,38.31
札幌トラックターミナル,141.445,43.037,郡山トラックターミナル,140.344,37.436
札幌トラックターミナル,141.445,43.037,つくばターミナル,140.08,36.023
札幌トラックターミナル,141.445,43.037,佐野ターミナル,139.558,36.281
札幌トラックターミナル,141.445,43.037,群馬ターミナル,139.125,36.343
札幌トラックターミナル,141.445,43.037,埼玉ターミナル,139.377,35.889
札幌トラックターミナル,141.445,43.037,千葉ターミナル,139.988,35.659
札幌トラックターミナル,141.445,43.037,京浜トラックターミナル,139.7416,35.5882
札幌トラックターミナル,141.445,43.037,板橋トラックターミナル,139.6462,35.79547
札幌トラックターミナル,141.445,43.037,足立トラックターミナル,139.7659,35.79547
札幌トラックターミナル,141.445,43.037,葛西トラックターミナル,139.8624,35.64657
札幌トラックターミナル,141.445,43.037,横浜ターミナル,139.623,35.401
札幌トラックターミナル,141.445,43.037,中井ターミナル,139.231,35.35
札幌トラックターミナル,141.445,43.037,三条ターミナル,138.927,37.61
札幌トラックターミナル,141.445,43.037,富山ターミナル,137.071,36.696
札幌トラックターミナル,141.445,43.037,金沢トラックターミナル,136.596,36.56
札幌トラックターミナル,141.445,43.037,福井ターミナル,136.194,35.994
札幌トラックターミナル,141.445,43.037,山梨ターミナル,138.514,35.631
札幌トラックターミナル,141.445,43.037,静岡ターミナル,138.288,34.889
札幌トラックターミナル,141.445,43.037,犬山ターミナル,136.934,35.333
札幌トラックターミナル,141.445,43.037,星崎ターミナル,136.932,35.082
札幌トラックターミナル,141.445,43.037,岡崎ターミナル,137.185,34.947
札幌トラックターミナル,141.445,43.037,四日市トラックターミナル,136.622,35.017
札幌トラックターミナル,141.445,43.037,滋賀ターミナル,136.048,35.082
札幌トラックターミナル,141.445,43.037,洛南ターミナル,135.741,34.922
札幌トラックターミナル,141.445,43.037,大阪南港トラックターミナル,135.439,34.62
札幌トラックターミナル,141.445,43.037,神戸ターミナル,135.161,34.652
札幌トラックターミナル,141.445,43.037,米子ターミナル,133.306,35.467
札幌トラックターミナル,141.445,43.037,松江ターミナル,133.103,35.442
札幌トラックターミナル,141.445,43.037,岡山県トラックターミナル,133.973,34.639
札幌トラックターミナル,141.445,43.037,広島市西部トラックターミナル,132.389,34.363
札幌トラックターミナル,141.445,43.037,山口ターミナル,131.418,34.14
札幌トラックターミナル,141.445,43.037,徳島県トラックターミナル,134.583,34.058
札幌トラックターミナル,141.445,43.037,四国トラックターミナル,134.077,34.354
札幌トラックターミナル,141.445,43.037,天保山トラックターミナル,133.015,34.065
札幌トラックターミナル,141.445,43.037,東予店,133.121,33.925
札幌トラックターミナル,141.445,43.037,松山ターミナル,132.768,33.79
札幌トラックターミナル,141.445,43.037,新浜ターミナル,133.345,33.977
札幌トラックターミナル,141.445,43.037,高知ターミナル,133.642,33.537
札幌トラックターミナル,141.445,43.037,福岡ターミナル,130.418,33.632
札幌トラックターミナル,141.445,43.037,北九州ターミナル,130.861,33.9
札幌トラックターミナル,141.445,43.037,久留米ターミナル,130.524,33.336
札幌トラックターミナル,141.445,43.037,鳥栖トラックターミナル,130.526,33.37
札幌トラックターミナル,141.445,43.037,長崎ターミナル,129.947,32.765
札幌トラックターミナル,141.445,43.037,佐世保ターミナル,129.776,33.157
札幌トラックターミナル,141.445,43.037,熊本トラックターミナル,130.786,32.826
札幌トラックターミナル,141.445,43.037,大分ターミナル,131.597,33.232
札幌トラックターミナル,141.445,43.037,都城ターミナル,131.077,31.754
札幌トラックターミナル,141.445,43.037,宮崎ターミナル,131.456,31.913
札幌トラックターミナル,141.445,43.037,鹿児島臨海トラックターミナル,130.527,31.513
札幌トラックターミナル,141.445,43.037,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
八戸ターミナル,141.494,40.544,札幌トラックターミナル,141.445,43.037
八戸ターミナル,141.494,40.544,八戸ターミナル,141.494,40.544
八戸ターミナル,141.494,40.544,岩手トラックターミナル,141.118,39.639
八戸ターミナル,141.494,40.544,盛岡ターミナル,141.116,39.639
八戸ターミナル,141.494,40.544,仙台トラックターミナル,140.928,38.262
八戸ターミナル,141.494,40.544,仙台南トラックターミナル,140.815,38.217
八戸ターミナル,141.494,40.544,秋田ターミナル,140.057,39.766
八戸ターミナル,141.494,40.544,大館ターミナル,140.533,40.272
八戸ターミナル,141.494,40.544,山形ターミナル,140.374,38.31
八戸ターミナル,141.494,40.544,郡山トラックターミナル,140.344,37.436
八戸ターミナル,141.494,40.544,つくばターミナル,140.08,36.023
八戸ターミナル,141.494,40.544,佐野ターミナル,139.558,36.281
八戸ターミナル,141.494,40.544,群馬ターミナル,139.125,36.343
八戸ターミナル,141.494,40.544,埼玉ターミナル,139.377,35.889
八戸ターミナル,141.494,40.544,千葉ターミナル,139.988,35.659
八戸ターミナル,141.494,40.544,京浜トラックターミナル,139.7416,35.5882
八戸ターミナル,141.494,40.544,板橋トラックターミナル,139.6462,35.79547
八戸ターミナル,141.494,40.544,足立トラックターミナル,139.7659,35.79547
八戸ターミナル,141.494,40.544,葛西トラックターミナル,139.8624,35.64657
八戸ターミナル,141.494,40.544,横浜ターミナル,139.623,35.401
八戸ターミナル,141.494,40.544,中井ターミナル,139.231,35.35
八戸ターミナル,141.494,40.544,三条ターミナル,138.927,37.61
八戸ターミナル,141.494,40.544,富山ターミナル,137.071,36.696
八戸ターミナル,141.494,40.544,金沢トラックターミナル,136.596,36.56
八戸ターミナル,141.494,40.544,福井ターミナル,136.194,35.994
八戸ターミナル,141.494,40.544,山梨ターミナル,138.514,35.631
八戸ターミナル,141.494,40.544,静岡ターミナル,138.288,34.889
八戸ターミナル,141.494,40.544,犬山ターミナル,136.934,35.333
八戸ターミナル,141.494,40.544,星崎ターミナル,136.932,35.082
八戸ターミナル,141.494,40.544,岡崎ターミナル,137.185,34.947
八戸ターミナル,141.494,40.544,四日市トラックターミナル,136.622,35.017
八戸ターミナル,141.494,40.544,滋賀ターミナル,136.048,35.082
八戸ターミナル,141.494,40.544,洛南ターミナル,135.741,34.922
八戸ターミナル,141.494,40.544,大阪南港トラックターミナル,135.439,34.62
八戸ターミナル,141.494,40.544,神戸ターミナル,135.161,34.652
八戸ターミナル,141.494,40.544,米子ターミナル,133.306,35.467
八戸ターミナル,141.494,40.544,松江ターミナル,133.103,35.442
八戸ターミナル,141.494,40.544,岡山県トラックターミナル,133.973,34.639
八戸ターミナル,141.494,40.544,広島市西部トラックターミナル,132.389,34.363
八戸ターミナル,141.494,40.544,山口ターミナル,131.418,34.14
八戸ターミナル,141.494,40.544,徳島県トラックターミナル,134.583,34.058
八戸ターミナル,141.494,40.544,四国トラックターミナル,134.077,34.354
八戸ターミナル,141.494,40.544,天保山トラックターミナル,133.015,34.065
八戸ターミナル,141.494,40.544,東予店,133.121,33.925
八戸ターミナル,141.494,40.544,松山ターミナル,132.768,33.79
八戸ターミナル,141.494,40.544,新浜ターミナル,133.345,33.977
八戸ターミナル,141.494,40.544,高知ターミナル,133.642,33.537
八戸ターミナル,141.494,40.544,福岡ターミナル,130.418,33.632
八戸ターミナル,141.494,40.544,北九州ターミナル,130.861,33.9
八戸ターミナル,141.494,40.544,久留米ターミナル,130.524,33.336
八戸ターミナル,141.494,40.544,鳥栖トラックターミナル,130.526,33.37
八戸ターミナル,141.494,40.544,長崎ターミナル,129.947,32.765
八戸ターミナル,141.494,40.544,佐世保ターミナル,129.776,33.157
八戸ターミナル,141.494,40.544,熊本トラックターミナル,130.786,32.826
八戸ターミナル,141.494,40.544,大分ターミナル,131.597,33.232
八戸ターミナル,141.494,40.544,都城ターミナル,131.077,31.754
八戸ターミナル,141.494,40.544,宮崎ターミナル,131.456,31.913
八戸ターミナル,141.494,40.544,鹿児島臨海トラックターミナル,130.527,31.513
八戸ターミナル,141.494,40.544,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
岩手トラックターミナル,141.118,39.639,札幌トラックターミナル,141.445,43.037
岩手トラックターミナル,141.118,39.639,八戸ターミナル,141.494,40.544
岩手トラックターミナル,141.118,39.639,岩手トラックターミナル,141.118,39.639
岩手トラックターミナル,141.118,39.639,盛岡ターミナル,141.116,39.639
岩手トラックターミナル,141.118,39.639,仙台トラックターミナル,140.928,38.262
岩手トラックターミナル,141.118,39.639,仙台南トラックターミナル,140.815,38.217
岩手トラックターミナル,141.118,39.639,秋田ターミナル,140.057,39.766
岩手トラックターミナル,141.118,39.639,大館ターミナル,140.533,40.272
岩手トラックターミナル,141.118,39.639,山形ターミナル,140.374,38.31
岩手トラックターミナル,141.118,39.639,郡山トラックターミナル,140.344,37.436
岩手トラックターミナル,141.118,39.639,つくばターミナル,140.08,36.023
岩手トラックターミナル,141.118,39.639,佐野ターミナル,139.558,36.281
岩手トラックターミナル,141.118,39.639,群馬ターミナル,139.125,36.343
岩手トラックターミナル,141.118,39.639,埼玉ターミナル,139.377,35.889
岩手トラックターミナル,141.118,39.639,千葉ターミナル,139.988,35.659
岩手トラックターミナル,141.118,39.639,京浜トラックターミナル,139.7416,35.5882
岩手トラックターミナル,141.118,39.639,板橋トラックターミナル,139.6462,35.79547
岩手トラックターミナル,141.118,39.639,足立トラックターミナル,139.7659,35.79547
岩手トラックターミナル,141.118,39.639,葛西トラックターミナル,139.8624,35.64657
岩手トラックターミナル,141.118,39.639,横浜ターミナル,139.623,35.401
岩手トラックターミナル,141.118,39.639,中井ターミナル,139.231,35.35
岩手トラックターミナル,141.118,39.639,三条ターミナル,138.927,37.61
岩手トラックターミナル,141.118,39.639,富山ターミナル,137.071,36.696
岩手トラックターミナル,141.118,39.639,金沢トラックターミナル,136.596,36.56
岩手トラックターミナル,141.118,39.639,福井ターミナル,136.194,35.994
岩手トラックターミナル,141.118,39.639,山梨ターミナル,138.514,35.631
岩手トラックターミナル,141.118,39.639,静岡ターミナル,138.288,34.889
岩手トラックターミナル,141.118,39.639,犬山ターミナル,136.934,35.333
岩手トラックターミナル,141.118,39.639,星崎ターミナル,136.932,35.082
岩手トラックターミナル,141.118,39.639,岡崎ターミナル,137.185,34.947
岩手トラックターミナル,141.118,39.639,四日市トラックターミナル,136.622,35.017
岩手トラックターミナル,141.118,39.639,滋賀ターミナル,136.048,35.082
岩手トラックターミナル,141.118,39.639,洛南ターミナル,135.741,34.922
岩手トラックターミナル,141.118,39.639,大阪南港トラックターミナル,135.439,34.62
岩手トラックターミナル,141.118,39.639,神戸ターミナル,135.161,34.652
岩手トラックターミナル,141.118,39.639,米子ターミナル,133.306,35.467
岩手トラックターミナル,141.118,39.639,松江ターミナル,133.103,35.442
岩手トラックターミナル,141.118,39.639,岡山県トラックターミナル,133.973,34.639
岩手トラックターミナル,141.118,39.639,広島市西部トラックターミナル,132.389,34.363
岩手トラックターミナル,141.118,39.639,山口ターミナル,131.418,34.14
岩手トラックターミナル,141.118,39.639,徳島県トラックターミナル,134.583,34.058
岩手トラックターミナル,141.118,39.639,四国トラックターミナル,134.077,34.354
岩手トラックターミナル,141.118,39.639,天保山トラックターミナル,133.015,34.065
岩手トラックターミナル,141.118,39.639,東予店,133.121,33.925
岩手トラックターミナル,141.118,39.639,松山ターミナル,132.768,33.79
岩手トラックターミナル,141.118,39.639,新浜ターミナル,133.345,33.977
岩手トラックターミナル,141.118,39.639,高知ターミナル,133.642,33.537
岩手トラックターミナル,141.118,39.639,福岡ターミナル,130.418,33.632
岩手トラックターミナル,141.118,39.639,北九州ターミナル,130.861,33.9
岩手トラックターミナル,141.118,39.639,久留米ターミナル,130.524,33.336
岩手トラックターミナル,141.118,39.639,鳥栖トラックターミナル,130.526,33.37
岩手トラックターミナル,141.118,39.639,長崎ターミナル,129.947,32.765
岩手トラックターミナル,141.118,39.639,佐世保ターミナル,129.776,33.157
岩手トラックターミナル,141.118,39.639,熊本トラックターミナル,130.786,32.826
岩手トラックターミナル,141.118,39.639,大分ターミナル,131.597,33.232
岩手トラックターミナル,141.118,39.639,都城ターミナル,131.077,31.754
岩手トラックターミナル,141.118,39.639,宮崎ターミナル,131.456,31.913
岩手トラックターミナル,141.118,39.639,鹿児島臨海トラックターミナル,130.527,31.513
岩手トラックターミナル,141.118,39.639,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
盛岡ターミナル,141.116,39.639,札幌トラックターミナル,141.445,43.037
盛岡ターミナル,141.116,39.639,八戸ターミナル,141.494,40.544
盛岡ターミナル,141.116,39.639,岩手トラックターミナル,141.118,39.639
盛岡ターミナル,141.116,39.639,盛岡ターミナル,141.116,39.639
盛岡ターミナル,141.116,39.639,仙台トラックターミナル,140.928,38.262
盛岡ターミナル,141.116,39.639,仙台南トラックターミナル,140.815,38.217
盛岡ターミナル,141.116,39.639,秋田ターミナル,140.057,39.766
盛岡ターミナル,141.116,39.639,大館ターミナル,140.533,40.272
盛岡ターミナル,141.116,39.639,山形ターミナル,140.374,38.31
盛岡ターミナル,141.116,39.639,郡山トラックターミナル,140.344,37.436
盛岡ターミナル,141.116,39.639,つくばターミナル,140.08,36.023
盛岡ターミナル,141.116,39.639,佐野ターミナル,139.558,36.281
盛岡ターミナル,141.116,39.639,群馬ターミナル,139.125,36.343
盛岡ターミナル,141.116,39.639,埼玉ターミナル,139.377,35.889
盛岡ターミナル,141.116,39.639,千葉ターミナル,139.988,35.659
盛岡ターミナル,141.116,39.639,京浜トラックターミナル,139.7416,35.5882
盛岡ターミナル,141.116,39.639,板橋トラックターミナル,139.6462,35.79547
盛岡ターミナル,141.116,39.639,足立トラックターミナル,139.7659,35.79547
盛岡ターミナル,141.116,39.639,葛西トラックターミナル,139.8624,35.64657
盛岡ターミナル,141.116,39.639,横浜ターミナル,139.623,35.401
盛岡ターミナル,141.116,39.639,中井ターミナル,139.231,35.35
盛岡ターミナル,141.116,39.639,三条ターミナル,138.927,37.61
盛岡ターミナル,141.116,39.639,富山ターミナル,137.071,36.696
盛岡ターミナル,141.116,39.639,金沢トラックターミナル,136.596,36.56
盛岡ターミナル,141.116,39.639,福井ターミナル,136.194,35.994
盛岡ターミナル,141.116,39.639,山梨ターミナル,138.514,35.631
盛岡ターミナル,141.116,39.639,静岡ターミナル,138.288,34.889
盛岡ターミナル,141.116,39.639,犬山ターミナル,136.934,35.333
盛岡ターミナル,141.116,39.639,星崎ターミナル,136.932,35.082
盛岡ターミナル,141.116,39.639,岡崎ターミナル,137.185,34.947
盛岡ターミナル,141.116,39.639,四日市トラックターミナル,136.622,35.017
盛岡ターミナル,141.116,39.639,滋賀ターミナル,136.048,35.082
盛岡ターミナル,141.116,39.639,洛南ターミナル,135.741,34.922
盛岡ターミナル,141.116,39.639,大阪南港トラックターミナル,135.439,34.62
盛岡ターミナル,141.116,39.639,神戸ターミナル,135.161,34.652
盛岡ターミナル,141.116,39.639,米子ターミナル,133.306,35.467
盛岡ターミナル,141.116,39.639,松江ターミナル,133.103,35.442
盛岡ターミナル,141.116,39.639,岡山県トラックターミナル,133.973,34.639
盛岡ターミナル,141.116,39.639,広島市西部トラックターミナル,132.389,34.363
盛岡ターミナル,141.116,39.639,山口ターミナル,131.418,34.14
盛岡ターミナル,141.116,39.639,徳島県トラックターミナル,134.583,34.058
盛岡ターミナル,141.116,39.639,四国トラックターミナル,134.077,34.354
盛岡ターミナル,141.116,39.639,天保山トラックターミナル,133.015,34.065
盛岡ターミナル,141.116,39.639,東予店,133.121,33.925
盛岡ターミナル,141.116,39.639,松山ターミナル,132.768,33.79
盛岡ターミナル,141.116,39.639,新浜ターミナル,133.345,33.977
盛岡ターミナル,141.116,39.639,高知ターミナル,133.642,33.537
盛岡ターミナル,141.116,39.639,福岡ターミナル,130.418,33.632
盛岡ターミナル,141.116,39.639,北九州ターミナル,130.861,33.9
盛岡ターミナル,141.116,39.639,久留米ターミナル,130.524,33.336
盛岡ターミナル,141.116,39.639,鳥栖トラックターミナル,130.526,33.37
盛岡ターミナル,141.116,39.639,長崎ターミナル,129.947,32.765
盛岡ターミナル,141.116,39.639,佐世保ターミナル,129.776,33.157
盛岡ターミナル,141.116,39.639,熊本トラックターミナル,130.786,32.826
盛岡ターミナル,141.116,39.639,大分ターミナル,131.597,33.232
盛岡ターミナル,141.116,39.639,都城ターミナル,131.077,31.754
盛岡ターミナル,141.116,39.639,宮崎ターミナル,131.456,31.913
盛岡ターミナル,141.116,39.639,鹿児島臨海トラックターミナル,130.527,31.513
盛岡ターミナル,141.116,39.639,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
仙台トラックターミナル,140.928,38.262,札幌トラックターミナル,141.445,43.037
仙台トラックターミナル,140.928,38.262,八戸ターミナル,141.494,40.544
仙台トラックターミナル,140.928,38.262,岩手トラックターミナル,141.118,39.639
仙台トラックターミナル,140.928,38.262,盛岡ターミナル,141.116,39.639
仙台トラックターミナル,140.928,38.262,仙台トラックターミナル,140.928,38.262
仙台トラックターミナル,140.928,38.262,仙台南トラックターミナル,140.815,38.217
仙台トラックターミナル,140.928,38.262,秋田ターミナル,140.057,39.766
仙台トラックターミナル,140.928,38.262,大館ターミナル,140.533,40.272
仙台トラックターミナル,140.928,38.262,山形ターミナル,140.374,38.31
仙台トラックターミナル,140.928,38.262,郡山トラックターミナル,140.344,37.436
仙台トラックターミナル,140.928,38.262,つくばターミナル,140.08,36.023
仙台トラックターミナル,140.928,38.262,佐野ターミナル,139.558,36.281
仙台トラックターミナル,140.928,38.262,群馬ターミナル,139.125,36.343
仙台トラックターミナル,140.928,38.262,埼玉ターミナル,139.377,35.889
仙台トラックターミナル,140.928,38.262,千葉ターミナル,139.988,35.659
仙台トラックターミナル,140.928,38.262,京浜トラックターミナル,139.7416,35.5882
仙台トラックターミナル,140.928,38.262,板橋トラックターミナル,139.6462,35.79547
仙台トラックターミナル,140.928,38.262,足立トラックターミナル,139.7659,35.79547
仙台トラックターミナル,140.928,38.262,葛西トラックターミナル,139.8624,35.64657
仙台トラックターミナル,140.928,38.262,横浜ターミナル,139.623,35.401
仙台トラックターミナル,140.928,38.262,中井ターミナル,139.231,35.35
仙台トラックターミナル,140.928,38.262,三条ターミナル,138.927,37.61
仙台トラックターミナル,140.928,38.262,富山ターミナル,137.071,36.696
仙台トラックターミナル,140.928,38.262,金沢トラックターミナル,136.596,36.56
仙台トラックターミナル,140.928,38.262,福井ターミナル,136.194,35.994
仙台トラックターミナル,140.928,38.262,山梨ターミナル,138.514,35.631
仙台トラックターミナル,140.928,38.262,静岡ターミナル,138.288,34.889
仙台トラックターミナル,140.928,38.262,犬山ターミナル,136.934,35.333
仙台トラックターミナル,140.928,38.262,星崎ターミナル,136.932,35.082
仙台トラックターミナル,140.928,38.262,岡崎ターミナル,137.185,34.947
仙台トラックターミナル,140.928,38.262,四日市トラックターミナル,136.622,35.017
仙台トラックターミナル,140.928,38.262,滋賀ターミナル,136.048,35.082
仙台トラックターミナル,140.928,38.262,洛南ターミナル,135.741,34.922
仙台トラックターミナル,140.928,38.262,大阪南港トラックターミナル,135.439,34.62
仙台トラックターミナル,140.928,38.262,神戸ターミナル,135.161,34.652
仙台トラックターミナル,140.928,38.262,米子ターミナル,133.306,35.467
仙台トラックターミナル,140.928,38.262,松江ターミナル,133.103,35.442
仙台トラックターミナル,140.928,38.262,岡山県トラックターミナル,133.973,34.639
仙台トラックターミナル,140.928,38.262,広島市西部トラックターミナル,132.389,34.363
仙台トラックターミナル,140.928,38.262,山口ターミナル,131.418,34.14
仙台トラックターミナル,140.928,38.262,徳島県トラックターミナル,134.583,34.058
仙台トラックターミナル,140.928,38.262,四国トラックターミナル,134.077,34.354
仙台トラックターミナル,140.928,38.262,天保山トラックターミナル,133.015,34.065
仙台トラックターミナル,140.928,38.262,東予店,133.121,33.925
仙台トラックターミナル,140.928,38.262,松山ターミナル,132.768,33.79
仙台トラックターミナル,140.928,38.262,新浜ターミナル,133.345,33.977
仙台トラックターミナル,140.928,38.262,高知ターミナル,133.642,33.537
仙台トラックターミナル,140.928,38.262,福岡ターミナル,130.418,33.632
仙台トラックターミナル,140.928,38.262,北九州ターミナル,130.861,33.9
仙台トラックターミナル,140.928,38.262,久留米ターミナル,130.524,33.336
仙台トラックターミナル,140.928,38.262,鳥栖トラックターミナル,130.526,33.37
仙台トラックターミナル,140.928,38.262,長崎ターミナル,129.947,32.765
仙台トラックターミナル,140.928,38.262,佐世保ターミナル,129.776,33.157
仙台トラックターミナル,140.928,38.262,熊本トラックターミナル,130.786,32.826
仙台トラックターミナル,140.928,38.262,大分ターミナル,131.597,33.232
仙台トラックターミナル,140.928,38.262,都城ターミナル,131.077,31.754
仙台トラックターミナル,140.928,38.262,宮崎ターミナル,131.456,31.913
仙台トラックターミナル,140.928,38.262,鹿児島臨海トラックターミナル,130.527,31.513
仙台トラックターミナル,140.928,38.262,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
仙台南トラックターミナル,140.815,38.217,札幌トラックターミナル,141.445,43.037
仙台南トラックターミナル,140.815,38.217,八戸ターミナル,141.494,40.544
仙台南トラックターミナル,140.815,38.217,岩手トラックターミナル,141.118,39.639
仙台南トラックターミナル,140.815,38.217,盛岡ターミナル,141.116,39.639
仙台南トラックターミナル,140.815,38.217,仙台トラックターミナル,140.928,38.262
仙台南トラックターミナル,140.815,38.217,仙台南トラックターミナル,140.815,38.217
仙台南トラックターミナル,140.815,38.217,秋田ターミナル,140.057,39.766
仙台南トラックターミナル,140.815,38.217,大館ターミナル,140.533,40.272
仙台南トラックターミナル,140.815,38.217,山形ターミナル,140.374,38.31
仙台南トラックターミナル,140.815,38.217,郡山トラックターミナル,140.344,37.436
仙台南トラックターミナル,140.815,38.217,つくばターミナル,140.08,36.023
仙台南トラックターミナル,140.815,38.217,佐野ターミナル,139.558,36.281
仙台南トラックターミナル,140.815,38.217,群馬ターミナル,139.125,36.343
仙台南トラックターミナル,140.815,38.217,埼玉ターミナル,139.377,35.889
仙台南トラックターミナル,140.815,38.217,千葉ターミナル,139.988,35.659
仙台南トラックターミナル,140.815,38.217,京浜トラックターミナル,139.7416,35.5882
仙台南トラックターミナル,140.815,38.217,板橋トラックターミナル,139.6462,35.79547
仙台南トラックターミナル,140.815,38.217,足立トラックターミナル,139.7659,35.79547
仙台南トラックターミナル,140.815,38.217,葛西トラックターミナル,139.8624,35.64657
仙台南トラックターミナル,140.815,38.217,横浜ターミナル,139.623,35.401
仙台南トラックターミナル,140.815,38.217,中井ターミナル,139.231,35.35
仙台南トラックターミナル,140.815,38.217,三条ターミナル,138.927,37.61
仙台南トラックターミナル,140.815,38.217,富山ターミナル,137.071,36.696
仙台南トラックターミナル,140.815,38.217,金沢トラックターミナル,136.596,36.56
仙台南トラックターミナル,140.815,38.217,福井ターミナル,136.194,35.994
仙台南トラックターミナル,140.815,38.217,山梨ターミナル,138.514,35.631
仙台南トラックターミナル,140.815,38.217,静岡ターミナル,138.288,34.889
仙台南トラックターミナル,140.815,38.217,犬山ターミナル,136.934,35.333
仙台南トラックターミナル,140.815,38.217,星崎ターミナル,136.932,35.082
仙台南トラックターミナル,140.815,38.217,岡崎ターミナル,137.185,34.947
仙台南トラックターミナル,140.815,38.217,四日市トラックターミナル,136.622,35.017
仙台南トラックターミナル,140.815,38.217,滋賀ターミナル,136.048,35.082
仙台南トラックターミナル,140.815,38.217,洛南ターミナル,135.741,34.922
仙台南トラックターミナル,140.815,38.217,大阪南港トラックターミナル,135.439,34.62
仙台南トラックターミナル,140.815,38.217,神戸ターミナル,135.161,34.652
仙台南トラックターミナル,140.815,38.217,米子ターミナル,133.306,35.467
仙台南トラックターミナル,140.815,38.217,松江ターミナル,133.103,35.442
仙台南トラックターミナル,140.815,38.217,岡山県トラックターミナル,133.973,34.639
仙台南トラックターミナル,140.815,38.217,広島市西部トラックターミナル,132.389,34.363
仙台南トラックターミナル,140.815,38.217,山口ターミナル,131.418,34.14
仙台南トラックターミナル,140.815,38.217,徳島県トラックターミナル,134.583,34.058
仙台南トラックターミナル,140.815,38.217,四国トラックターミナル,134.077,34.354
仙台南トラックターミナル,140.815,38.217,天保山トラックターミナル,133.015,34.065
仙台南トラックターミナル,140.815,38.217,東予店,133.121,33.925
仙台南トラックターミナル,140.815,38.217,松山ターミナル,132.768,33.79
仙台南トラックターミナル,140.815,38.217,新浜ターミナル,133.345,33.977
仙台南トラックターミナル,140.815,38.217,高知ターミナル,133.642,33.537
仙台南トラックターミナル,140.815,38.217,福岡ターミナル,130.418,33.632
仙台南トラックターミナル,140.815,38.217,北九州ターミナル,130.861,33.9
仙台南トラックターミナル,140.815,38.217,久留米ターミナル,130.524,33.336
仙台南トラックターミナル,140.815,38.217,鳥栖トラックターミナル,130.526,33.37
仙台南トラックターミナル,140.815,38.217,長崎ターミナル,129.947,32.765
仙台南トラックターミナル,140.815,38.217,佐世保ターミナル,129.776,33.157
仙台南トラックターミナル,140.815,38.217,熊本トラックターミナル,130.786,32.826
仙台南トラックターミナル,140.815,38.217,大分ターミナル,131.597,33.232
仙台南トラックターミナル,140.815,38.217,都城ターミナル,131.077,31.754
仙台南トラックターミナル,140.815,38.217,宮崎ターミナル,131.456,31.913
仙台南トラックターミナル,140.815,38.217,鹿児島臨海トラックターミナル,130.527,31.513
仙台南トラックターミナル,140.815,38.217,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
秋田ターミナル,140.057,39.766,札幌トラックターミナル,141.445,43.037
秋田ターミナル,140.057,39.766,八戸ターミナル,141.494,40.544
秋田ターミナル,140.057,39.766,岩手トラックターミナル,141.118,39.639
秋田ターミナル,140.057,39.766,盛岡ターミナル,141.116,39.639
秋田ターミナル,140.057,39.766,仙台トラックターミナル,140.928,38.262
秋田ターミナル,140.057,39.766,仙台南トラックターミナル,140.815,38.217
秋田ターミナル,140.057,39.766,秋田ターミナル,140.057,39.766
秋田ターミナル,140.057,39.766,大館ターミナル,140.533,40.272
秋田ターミナル,140.057,39.766,山形ターミナル,140.374,38.31
秋田ターミナル,140.057,39.766,郡山トラックターミナル,140.344,37.436
秋田ターミナル,140.057,39.766,つくばターミナル,140.08,36.023
秋田ターミナル,140.057,39.766,佐野ターミナル,139.558,36.281
秋田ターミナル,140.057,39.766,群馬ターミナル,139.125,36.343
秋田ターミナル,140.057,39.766,埼玉ターミナル,139.377,35.889
秋田ターミナル,140.057,39.766,千葉ターミナル,139.988,35.659
秋田ターミナル,140.057,39.766,京浜トラックターミナル,139.7416,35.5882
秋田ターミナル,140.057,39.766,板橋トラックターミナル,139.6462,35.79547
秋田ターミナル,140.057,39.766,足立トラックターミナル,139.7659,35.79547
秋田ターミナル,140.057,39.766,葛西トラックターミナル,139.8624,35.64657
秋田ターミナル,140.057,39.766,横浜ターミナル,139.623,35.401
秋田ターミナル,140.057,39.766,中井ターミナル,139.231,35.35
秋田ターミナル,140.057,39.766,三条ターミナル,138.927,37.61
秋田ターミナル,140.057,39.766,富山ターミナル,137.071,36.696
秋田ターミナル,140.057,39.766,金沢トラックターミナル,136.596,36.56
秋田ターミナル,140.057,39.766,福井ターミナル,136.194,35.994
秋田ターミナル,140.057,39.766,山梨ターミナル,138.514,35.631
秋田ターミナル,140.057,39.766,静岡ターミナル,138.288,34.889
